,Reg3b,Reg3g,Apoa1,Guca2b,Zg16,Rpl37,Rpl37a,Oat,Rps28,Rps21
1243,3.3301241,2.783772,1.5950713,1.0726495,1.0289931,3.3210359,3.5312228,2.578178,2.086176,2.0707176
1244,3.331832,2.785032,1.5956111,1.0730789,1.0293008,3.3207688,3.530934,2.5778837,2.0858924,2.0705197
1245,3.3335402,2.7862926,1.5961509,1.0735085,1.0296091,3.3205013,3.5306468,2.5775888,2.0856094,2.0703223
1246,3.3352475,2.7875533,1.5966907,1.0739379,1.0299169,3.3202338,3.530359,2.5772943,2.0853255,2.0701246
1247,3.3369553,2.788813,1.5972302,1.0743673,1.0302249,3.3199668,3.5300705,2.5769997,2.0850422,2.0699267
1248,3.338663,2.7900732,1.5977702,1.0747967,1.0305328,3.3196993,3.5297825,2.5767055,2.084759,2.0697293
1249,3.3403714,2.7913337,1.59831,1.0752258,1.0308408,3.3194318,3.529494,2.576411,2.0844755,2.069532
1250,3.3420792,2.792594,1.5988498,1.0756555,1.0311489,3.3191643,3.529206,2.5761166,2.0841916,2.069334
1251,3.343787,2.793854,1.5993898,1.0760849,1.031457,3.3188968,3.528918,2.5758219,2.0839086,2.0691364
1252,3.345495,2.7951143,1.5999293,1.0765142,1.0317649,3.3186288,3.52863,2.5755274,2.0836248,2.0689387
1253,3.3472023,2.7963743,1.6004691,1.0769435,1.0320728,3.3183618,3.5283418,2.5752332,2.0833414,2.068741
1254,3.3489103,2.7976356,1.6010091,1.0773729,1.0323808,3.3180947,3.528054,2.5749393,2.0830576,2.0685437
1255,3.3506184,2.7988963,1.6015494,1.0778029,1.0326889,3.3178272,3.5277662,2.5746431,2.0827737,2.0683467
1256,3.3523276,2.8001568,1.6020904,1.0782332,1.0329967,3.3175611,3.5274794,2.574348,2.0824895,2.0681503
1257,3.3540373,2.801419,1.6026318,1.0786648,1.033305,3.3172946,3.5271914,2.574052,2.082205,2.067954
1258,3.355751,2.802685,1.6031764,1.079099,1.0336139,3.3170295,3.5269048,2.5737555,2.081922,2.0677595
1259,3.3574643,2.803952,1.6037209,1.0795338,1.0339228,3.3167639,3.5266175,2.5734596,2.081638,2.067565
1260,3.3591783,2.8052177,1.6042652,1.0799685,1.034232,3.3164988,3.5263307,2.5731628,2.081355,2.0673702
1261,3.360892,2.8064842,1.60481,1.0804031,1.0345408,3.3162336,3.5260437,2.5728655,2.0810714,2.0671756
1262,3.3626094,2.8077574,1.605356,1.080835,1.0348577,3.3159628,3.5257514,2.572561,2.0807827,2.0669801
1263,3.3643277,2.809031,1.6059029,1.0812666,1.0351758,3.3156905,3.525457,2.5722551,2.0804927,2.0667844
1264,3.36605,2.8103085,1.6064508,1.0816994,1.0354933,3.3154178,3.5251644,2.5719507,2.0802042,2.0665882
1265,3.3677754,2.8115873,1.6069989,1.082133,1.0358105,3.315145,3.5248725,2.5716476,2.079916,2.0663922
1266,3.3695102,2.8128738,1.6075475,1.0825675,1.0361309,3.3148685,3.524577,2.5713408,2.0796254,2.066193
1267,3.371259,2.8141713,1.6080961,1.0830032,1.0364571,3.3145876,3.5242746,2.5710275,2.0793314,2.0659902
1268,3.3730083,2.8154688,1.608644,1.0834388,1.036783,3.3143058,3.5239725,2.5707135,2.0790386,2.0657873
1269,3.3747578,2.8167663,1.6091928,1.0838747,1.037109,3.314025,3.5236704,2.5704002,2.0787451,2.0655837
1270,3.376507,2.8180637,1.609741,1.08431,1.0374349,3.3137436,3.5233681,2.5700865,2.0784514,2.0653808
1271,3.378256,2.8193614,1.6102893,1.0847459,1.0377607,3.3134618,3.5230668,2.5697732,2.078158,2.065178
1272,3.3800058,2.8206592,1.6108375,1.0851814,1.0380867,3.313181,3.5227644,2.5694594,2.0778646,2.064975
1273,3.3817549,2.8219557,1.6113861,1.0856171,1.0384126,3.3128996,3.5224612,2.5691452,2.0775714,2.0647717
1274,3.3835042,2.8232536,1.6119344,1.0860528,1.0387385,3.3126178,3.5221598,2.5688322,2.077278,2.0645695
1275,3.385253,2.824551,1.6124828,1.0864882,1.0390645,3.312337,3.5218577,2.5685186,2.0769844,2.064366
1276,3.3870025,2.825849,1.6130309,1.086924,1.0393906,3.3120556,3.5215552,2.568205,2.076691,2.064163
1277,3.3887525,2.8271463,1.6135793,1.0873598,1.0397166,3.3117743,3.5212533,2.5678918,2.076398,2.06396
1278,3.3905015,2.8284435,1.6141274,1.0877955,1.0400425,3.311493,3.520951,2.5675776,2.0761044,2.063757
1279,3.3922536,2.8297439,1.6146774,1.0882318,1.0403675,3.3112116,3.5206485,2.567265,2.0758102,2.0635543
1280,3.3940113,2.8310459,1.6152277,1.0886691,1.0406914,3.3109312,3.520346,2.5669534,2.0755165,2.0633523
1281,3.3957682,2.832348,1.6157784,1.0891066,1.0410151,3.3106503,3.520044,2.5666413,2.0752225,2.0631504
1282,3.397525,2.8336506,1.6163287,1.0895438,1.041339,3.31037,3.5197413,2.5663302,2.0749288,2.062948
1283,3.399284,2.8349533,1.6168795,1.0899813,1.041663,3.310089,3.5194385,2.566018,2.0746346,2.0627458
1284,3.4010403,2.8362558,1.61743,1.0904185,1.0419867,3.3098083,3.5191357,2.5657067,2.0743406,2.0625439
1285,3.4027977,2.8375578,1.6179807,1.0908557,1.0423104,3.3095274,3.5188336,2.5653954,2.0740466,2.062342
1286,3.4045548,2.838861,1.618531,1.0912933,1.0426345,3.3092475,3.5185308,2.565083,2.0737524,2.0621395
1287,3.4063122,2.8401628,1.619082,1.0917306,1.0429583,3.3089662,3.5182283,2.5647721,2.073459,2.0619376
1288,3.4080696,2.8414652,1.6196322,1.0921679,1.0432822,3.3086858,3.5179257,2.5644598,2.0731647,2.0617354
1289,3.4098272,2.8427675,1.620183,1.0926054,1.0436059,3.308405,3.5176232,2.564148,2.0728705,2.0615335
1290,3.4115844,2.8440702,1.6207335,1.0930426,1.0439298,3.308124,3.5173204,2.563837,2.0725763,2.0613315
1291,3.413342,2.8453724,1.6212842,1.0934801,1.0442536,3.3078432,3.517018,2.5635247,2.0722826,2.0611296
1292,3.4150991,2.8466752,1.6218348,1.0939176,1.0445772,3.3075628,3.5167158,2.5632133,2.0719886,2.0609274
1293,3.4168565,2.8479776,1.6223853,1.0943549,1.0449013,3.3072824,3.516413,2.562902,2.0716946,2.0607255
1294,3.4186141,2.8492799,1.6229362,1.0947921,1.0452253,3.307002,3.5161102,2.5625904,2.0714006,2.060523
1295,3.4203713,2.8505821,1.6234863,1.0952295,1.0455489,3.3067203,3.5158074,2.5622787,2.0711064,2.060321
1296,3.4221287,2.8518853,1.6240375,1.0956669,1.0458729,3.3064399,3.5155056,2.5619664,2.0708125,2.060119
1297,3.4238858,2.8531873,1.624588,1.0961041,1.0461966,3.306159,3.5152028,2.561655,2.070519,2.0599167
1298,3.425643,2.85449,1.6251385,1.0965416,1.0465206,3.305879,3.5149,2.561343,2.070225,2.0597146
1299,3.4274037,2.8557935,1.6256874,1.0969771,1.0468423,3.3055954,3.5145943,2.5610316,2.0699286,2.05951
1300,3.429167,2.857099,1.6262352,1.0974114,1.0471632,3.3053112,3.5142884,2.5607204,2.0696318,2.059303
1301,3.4309304,2.8584044,1.6267827,1.0978458,1.0474837,3.3050265,3.513981,2.5604088,2.0693347,2.0590968
1302,3.4326932,2.8597093,1.6273305,1.0982802,1.0478045,3.3047423,3.513675,2.5600972,2.0690382,2.05889
1303,3.4344497,2.8610094,1.6278737,1.0987115,1.0481216,3.3044553,3.5133665,2.5597835,2.0687404,2.0586832
1304,3.4362211,2.8623247,1.6284206,1.0991464,1.0484378,3.304163,3.5130498,2.5594587,2.068435,2.0584707
1305,3.4379973,2.8636453,1.6289687,1.0995818,1.0487542,3.3038669,3.5127313,2.5591316,2.0681279,2.0582561
1306,3.439773,2.8649673,1.6295176,1.1000178,1.0490706,3.3035717,3.5124125,2.558805,2.0678205,2.0580423
1307,3.4415495,2.8662887,1.6300664,1.1004539,1.049387,3.303276,3.5120943,2.5584776,2.067513,2.0578275
1308,3.4433253,2.867609,1.6306145,1.1008897,1.0497032,3.3029804,3.5117753,2.5581503,2.067206,2.0576134
1309,3.4451015,2.86893,1.6311634,1.1013256,1.0500197,3.3026857,3.5114563,2.5578237,2.0668983,2.0573988
1310,3.4468777,2.8702517,1.631712,1.1017613,1.0503364,3.3023896,3.511138,2.5574963,2.066591,2.0571845
1311,3.4486558,2.8715749,1.6322601,1.1021965,1.0506512,3.302095,3.5108206,2.5571723,2.0662832,2.0569704
1312,3.4504359,2.872902,1.6328077,1.10263,1.0509641,3.3018007,3.510506,2.5568542,2.065975,2.0567572
1313,3.4522154,2.8742287,1.6333551,1.1030633,1.0512768,3.301507,3.5101912,2.5565364,2.0656657,2.0565434
1314,3.4539952,2.875556,1.633903,1.1034973,1.0515897,3.3012128,3.5098763,2.5562186,2.0653574,2.0563295
1315,3.455776,2.8768833,1.6344504,1.1039306,1.0519024,3.3009186,3.509562,2.5559006,2.065049,2.0561163
1316,3.4575553,2.87821,1.6349983,1.1043642,1.0522152,3.3006253,3.5092473,2.5555825,2.0647402,2.0559027
1317,3.4593356,2.8795366,1.6355462,1.1047978,1.0525285,3.3003316,3.5089338,2.5552645,2.064432,2.0556889
1318,3.4611137,2.8808641,1.6360955,1.105232,1.0528431,3.3000398,3.5086215,2.5549464,2.064123,2.055475
1319,3.462893,2.8821912,1.6366448,1.1056662,1.0531577,3.299747,3.508309,2.5546293,2.0638142,2.0552614
1320,3.4646716,2.8835175,1.6371937,1.1061003,1.0534723,3.2994537,3.5079973,2.5543113,2.0635056,2.0550475
1321,3.4664507,2.8848443,1.6377428,1.1065344,1.0537866,3.2991629,3.5076847,2.5539942,2.0631971,2.0548334
1322,3.4682288,2.8861713,1.6382921,1.1069686,1.0541013,3.29887,3.507372,2.5536764,2.0628886,2.0546198
1323,3.4700081,2.8874986,1.6388412,1.1074028,1.0544158,3.2985778,3.5070598,2.553359,2.0625794,2.054406
1324,3.4717867,2.8888261,1.6393905,1.1078367,1.0547303,3.298285,3.506748,2.5530407,2.062271,2.054192
1325,3.4735656,2.8901522,1.6399398,1.108271,1.0550448,3.2979932,3.5064356,2.5527236,2.0619624,2.0539782
1326,3.4753442,2.8914795,1.6404889,1.1087053,1.0553595,3.297701,3.5061233,2.5524056,2.0616536,2.0537648
1327,3.4771235,2.8928063,1.6410382,1.1091394,1.0556741,3.297409,3.5058115,2.552088,2.0613453,2.0535505
1328,3.4789016,2.8941329,1.6415873,1.1095736,1.0559886,3.2971158,3.5054986,2.551771,2.061036,2.053337
1329,3.480681,2.8954597,1.6421363,1.1100075,1.0563029,3.2968235,3.5051868,2.5514534,2.0607276,2.0531232
1330,3.48246,2.8967862,1.6426852,1.1104412,1.0566176,3.2965312,3.5048738,2.5511355,2.0604188,2.0529094
1331,3.4842405,2.8981128,1.6432343,1.110873,1.0569324,3.296236,3.5045598,2.5508192,2.0601084,2.052694
1332,3.486021,2.8994384,1.6437833,1.111305,1.0572475,3.2959414,3.5042455,2.5505025,2.059798,2.052479
1333,3.4878173,2.9007754,1.6443381,1.1117349,1.0575728,3.295641,3.5039241,2.5501778,2.0594802,2.052257
1334,3.4896135,2.9021125,1.6448927,1.1121647,1.0578978,3.2953405,3.503602,2.5498538,2.059163,2.0520356
1335,3.4914143,2.9034526,1.6454513,1.1125948,1.0582191,3.295041,3.5032814,2.5495322,2.0588477,2.051814
1336,3.4932175,2.904792,1.6460102,1.1130246,1.0585401,3.2947416,3.5029602,2.549211,2.0585322,2.0515933
1337,3.4950187,2.9061327,1.6465688,1.1134546,1.0588611,3.2944422,3.5026388,2.54889,2.0582168,2.0513718
1338,3.496821,2.9074728,1.6471276,1.1138843,1.0591822,3.2941437,3.5023184,2.5485692,2.0579011,2.0511508
1339,3.4986215,2.908812,1.647686,1.1143141,1.0595031,3.2938447,3.5019977,2.5482476,2.0575864,2.0509295
1340,3.5004244,2.9101524,1.6482449,1.114744,1.059824,3.2935457,3.5016768,2.547927,2.0572712,2.0507083
1341,3.5022254,2.9114923,1.6488035,1.1151738,1.0601451,3.2932467,3.501355,2.5476048,2.0569553,2.0504873
1342,3.5040278,2.9128325,1.6493623,1.1156039,1.0604662,3.2929473,3.501034,2.5472841,2.0566397,2.0502658
1343,3.5058296,2.9141724,1.649921,1.1160336,1.0607873,3.2926483,3.5007136,2.5469627,2.0563247,2.0500448
1344,3.5076315,2.915512,1.6504796,1.1164634,1.0611082,3.2923498,3.500393,2.5466416,2.0560093,2.0498235
1345,3.5094354,2.9168515,1.6510382,1.1168927,1.0614293,3.2920513,3.500072,2.5463202,2.0556931,2.0496018
1346,3.511231,2.9181833,1.6515899,1.1173167,1.0617493,3.2917542,3.4997518,2.5459979,2.0553777,2.0493805
1347,3.5130184,2.9195077,1.6521366,1.1177373,1.0620693,3.2914562,3.49943,2.5456748,2.0550616,2.0491602
1348,3.5148058,2.9208333,1.6526828,1.1181581,1.0623891,3.2911582,3.4991086,2.545352,2.054746,2.0489395
1349,3.5165942,2.9221585,1.6532297,1.1185787,1.062709,3.2908611,3.4987872,2.5450287,2.0544302,2.0487194
1350,3.518381,2.9234843,1.6537762,1.1189995,1.0630288,3.2905636,3.4984658,2.5447059,2.0541136,2.048499
1351,3.520168,2.9248087,1.6543229,1.11942,1.0633485,3.2902656,3.498144,2.544383,2.0537982,2.0482786
1352,3.5219567,2.9261348,1.6548691,1.1198406,1.0636684,3.289968,3.4978223,2.5440598,2.0534828,2.0480578
1353,3.5237446,2.9274602,1.6554158,1.1202612,1.0639883,3.2896705,3.497501,2.543737,2.0531669,2.0478377
1354,3.525531,2.928785,1.6559627,1.120682,1.0643082,3.2893724,3.4971793,2.5434144,2.052851,2.0476172
1355,3.527318,2.9301112,1.6565092,1.1211025,1.0646279,3.289075,3.496858,2.5430913,2.0525348,2.0473967
1356,3.529107,2.9314363,1.6570556,1.1215231,1.0649477,3.2887774,3.496536,2.542768,2.0522192,2.0471764
1357,3.5308936,2.9327612,1.6576021,1.1219438,1.0652674,3.2884798,3.4962146,2.5424447,2.0519035,2.0469556
1358,3.532681,2.9340868,1.6581488,1.1223648,1.0655873,3.2881818,3.4958937,2.542122,2.0515876,2.0467358
1359,3.534469,2.935412,1.6586955,1.1227853,1.0659071,3.2878838,3.4955714,2.541799,2.0512717,2.046515
1360,3.5362563,2.936738,1.6592419,1.1232061,1.0662268,3.2875862,3.49525,2.5414762,2.0509565,2.0462945
1361,3.5380437,2.9380631,1.6597884,1.1236267,1.0665469,3.2872882,3.4949286,2.5411527,2.05064,2.0460737
1362,3.5398312,2.9393888,1.6603348,1.1240469,1.0668663,3.2869906,3.4946067,2.5408301,2.0503247,2.0458531
1363,3.5416174,2.9407122,1.6608808,1.1244667,1.0671854,3.2866926,3.4942844,2.540507,2.0500083,2.0456326
1364,3.5434034,2.9420366,1.6614265,1.1248863,1.0675043,3.2863932,3.4939613,2.5401845,2.049692,2.0454123
1365,3.54519,2.9433603,1.6619725,1.1253059,1.0678234,3.2860947,3.4936395,2.5398614,2.049376,2.0451913
1366,3.5469759,2.9446845,1.6625185,1.1257254,1.0681423,3.2857962,3.4933171,2.5395389,2.0490596,2.0449703
1367,3.5487626,2.946009,1.6630645,1.1261451,1.0684614,3.2854977,3.4929948,2.5392156,2.0487435,2.04475
1368,3.5505483,2.9473333,1.6636105,1.1265647,1.0687803,3.2851992,3.4926722,2.5388927,2.0484278,2.0445294
1369,3.5523348,2.948657,1.6641564,1.1269841,1.0690993,3.2849007,3.4923496,2.53857,2.048112,2.0443084
1370,3.5541213,2.9499812,1.6647022,1.1274039,1.0694181,3.2846022,3.492027,2.5382476,2.0477958,2.0440874
1371,3.555908,2.9513052,1.6652479,1.1278234,1.0697372,3.2843032,3.4917045,2.5379245,2.0474794,2.0438666
1372,3.5576942,2.9526298,1.6657939,1.128243,1.0700561,3.2840047,3.4913821,2.5376015,2.047163,2.043646
1373,3.5594795,2.9539537,1.6663401,1.1286628,1.0703752,3.2837052,3.49106,2.5372782,2.0468469,2.0434253
1374,3.561267,2.9552774,1.6668859,1.1290821,1.0706941,3.2834077,3.4907377,2.5369558,2.0465307,2.0432048
1375,3.563052,2.956602,1.6674318,1.1295018,1.0710131,3.2831082,3.490415,2.5366328,2.0462146,2.0429842
1376,3.5648394,2.9579256,1.6679776,1.1299214,1.071332,3.2828102,3.4900928,2.53631,2.045899,2.042763
1377,3.5666256,2.95925,1.6685238,1.1303409,1.0716511,3.2825108,3.4897692,2.535987,2.0455825,2.0425427
1378,3.5684114,2.9605737,1.6690698,1.1307606,1.07197,3.2822127,3.4894476,2.5356643,2.0452662,2.0423217
1379,3.5701976,2.9618979,1.6696155,1.1311804,1.0722892,3.2819142,3.4891248,2.5353415,2.04495,2.0421011
1380,3.5719843,2.9632225,1.6701612,1.1315997,1.072608,3.2816153,3.4888022,2.5350184,2.0446343,2.0418804
1381,3.5737705,2.9645467,1.6707072,1.1320195,1.072927,3.2813168,3.4884803,2.5346956,2.0443177,2.0416596
1382,3.575557,2.9658704,1.671253,1.1324389,1.0732459,3.2810183,3.4881575,2.5343726,2.0440018,2.041439
1383,3.5773306,2.9671686,1.6717985,1.1328576,1.0735655,3.2807193,3.487839,2.5340486,2.0436842,2.0412114
1384,3.5791037,2.968467,1.672344,1.1332761,1.0738847,3.2804198,3.48752,2.533725,2.0433664,2.0409837
1385,3.5808773,2.9697647,1.6728892,1.1336944,1.0742043,3.2801208,3.487202,2.5334005,2.0430489,2.0407553
1386,3.5826511,2.9710631,1.6734345,1.1341127,1.0745238,3.2798219,3.4868822,2.5330765,2.0427318,2.0405276
1387,3.5844305,2.9723654,1.6739812,1.1345316,1.0748421,3.2795196,3.4865608,2.532749,2.0424109,2.0402985
1388,3.5862176,2.9736726,1.6745288,1.1349509,1.0751592,3.2792149,3.4862363,2.5324185,2.0420868,2.0400684
1389,3.5880046,2.9749794,1.6750765,1.13537,1.0754763,3.278911,3.4859111,2.5320878,2.0417635,2.039838
1390,3.5897913,2.976285,1.6756246,1.1357903,1.0757936,3.2786064,3.4855864,2.531757,2.0414398,2.0396075
1391,3.591578,2.9775896,1.676173,1.136211,1.0761108,3.2783017,3.4852612,2.5314271,2.0411155,2.0393765
1392,3.5933638,2.978894,1.6767216,1.1366317,1.076428,3.2779965,3.484936,2.5310974,2.0407925,2.0391457
1393,3.5951505,2.9801989,1.6772699,1.1370528,1.0767454,3.2776918,3.4846113,2.5307672,2.0404677,2.0389147
1394,3.5969365,2.9815028,1.6778183,1.1374736,1.0770626,3.2773876,3.484286,2.5304375,2.0401437,2.038684
1395,3.5987232,2.9828079,1.6783669,1.1378946,1.07738,3.277083,3.4839618,2.5301073,2.0398202,2.0384533
1396,3.6005092,2.9841118,1.6789153,1.1383152,1.077697,3.2767782,3.4836366,2.5297773,2.0394964,2.0382228
1397,3.6022959,2.9854174,1.6794636,1.1387362,1.0780146,3.2764735,3.4833112,2.5294468,2.0391722,2.0379918
1398,3.6040816,2.9867213,1.6800117,1.139157,1.078332,3.2761688,3.482986,2.529117,2.0388486,2.0377614
1399,3.6058688,2.9880264,1.6805606,1.1395776,1.0786492,3.2758641,3.482661,2.5287867,2.0385244,2.037531
1400,3.607654,2.9893305,1.6811087,1.1399987,1.0789665,3.2755594,3.4823358,2.528457,2.0382006,2.0372996
1401,3.6094408,2.990635,1.6816576,1.1404196,1.0792836,3.2752552,3.482011,2.5281267,2.0378773,2.0370688
1402,3.6112282,2.9919398,1.6822057,1.1408405,1.0796012,3.2749505,3.4816864,2.5277967,2.0375533,2.0368378
1403,3.6130133,2.9932437,1.682754,1.1412612,1.0799184,3.2746449,3.481361,2.5274665,2.0372288,2.0366073
1404,3.6148033,2.9945529,1.6832969,1.14168,1.080237,3.2743392,3.4810328,2.5271332,2.0369036,2.0363748
1405,3.6166024,2.995875,1.6838248,1.142093,1.0805588,3.2740283,3.4806976,2.5267906,2.0365746,2.0361385
1406,3.618402,2.9971979,1.6843522,1.1425059,1.0808805,3.2737174,3.4803631,2.5264487,2.0362456,2.0359025
1407,3.6202006,2.998519,1.6848803,1.1429188,1.0812025,3.2734075,3.4800282,2.5261066,2.035916,2.0356667
1408,3.6219993,2.9998412,1.6854079,1.143332,1.0815246,3.273096,3.4796925,2.5257642,2.035587,2.03543
1409,3.6237962,3.0011601,1.6859355,1.1437457,1.081846,3.2727852,3.479358,2.525422,2.035257,2.035194
1410,3.6255813,3.0024695,1.6864543,1.1441543,1.082163,3.2724738,3.4790232,2.525078,2.034926,2.0349562
1411,3.6273642,3.0037766,1.6869731,1.1445625,1.0824798,3.2721624,3.478688,2.524735,2.034594,2.034719
1412,3.6291487,3.005085,1.6874919,1.1449711,1.0827966,3.27185,3.4783537,2.524392,2.0342622,2.0344813
1413,3.6309323,3.0063932,1.6880105,1.1453795,1.0831137,3.2715383,3.478018,2.5240483,2.0339308,2.034244
1414,3.6327162,3.0077014,1.6885295,1.1457882,1.0834303,3.271227,3.477683,2.5237052,2.0335991,2.0340064
1415,3.6344938,3.0090082,1.6890433,1.1461961,1.083744,3.270914,3.477346,2.5233636,2.033265,2.0337708
1416,3.636262,3.0103157,1.6895595,1.1466048,1.0840547,3.2706027,3.477009,2.5230262,2.0329292,2.0335362
1417,3.6380317,3.011622,1.6900756,1.1470132,1.0843652,3.2702913,3.476672,2.5226889,2.0325933,2.0333028
1418,3.6397994,3.012929,1.6905916,1.1474218,1.0846759,3.2699795,3.4763353,2.5223517,2.032257,2.0330687
1419,3.641566,3.0142422,1.6911051,1.1478288,1.0849833,3.2696662,3.475996,2.5220108,2.0319219,2.0328372
1420,3.6433315,3.0155563,1.691618,1.1482356,1.0852902,3.269352,3.4756563,2.521668,2.0315864,2.0326068
1421,3.6450973,3.016872,1.6921308,1.1486421,1.0855968,3.2690372,3.4753165,2.5213263,2.0312514,2.0323768
1422,3.6468623,3.018186,1.6926436,1.1490482,1.0859026,3.2687216,3.474975,2.5209827,2.0309145,2.0321455
1423,3.6486273,3.0195,1.6931555,1.1494536,1.0862066,3.2684035,3.4746308,2.5206356,2.030575,2.0319126
1424,3.650393,3.0208144,1.6936677,1.1498597,1.0865105,3.2680845,3.4742875,2.520289,2.0302358,2.0316799
1425,3.6521583,3.0221286,1.6941805,1.150265,1.0868144,3.267766,3.473944,2.519942,2.0298965,2.0314462
1426,3.653923,3.023442,1.6946924,1.1506705,1.0871185,3.2674475,3.4735997,2.519595,2.0295575,2.0312138
1427,3.6556883,3.0247574,1.6952045,1.1510761,1.0874225,3.2671285,3.4732563,2.5192487,2.0292175,2.0309806
1428,3.6574535,3.026071,1.6957171,1.1514816,1.0877262,3.26681,3.472912,2.5189016,2.028879,2.0307477
1429,3.6592193,3.0273857,1.6962292,1.1518872,1.0880303,3.2664914,3.4725683,2.5185547,2.0285397,2.0305145
1430,3.660984,3.0287,1.6967413,1.1522927,1.0883342,3.266173,3.472225,2.5182076,2.0282,2.0302813
1431,3.6627493,3.0300145,1.6972537,1.1526983,1.0886382,3.2658544,3.4718802,2.517861,2.027861,2.0300481
1432,3.664514,3.0313292,1.6977661,1.153104,1.088942,3.2655358,3.4715369,2.5175138,2.0275216,2.0298154
1433,3.6662793,3.0326426,1.698278,1.1535094,1.089246,3.2652173,3.471193,2.517167,2.0271826,2.0295823
1434,3.668046,3.0339575,1.6987898,1.1539164,1.0895524,3.2648983,3.4708488,2.5168214,2.026844,2.0293484
1435,3.6698127,3.0352705,1.6993,1.1543257,1.0898633,3.2645783,3.4705045,2.516478,2.0265067,2.0291133
1436,3.6715803,3.0365846,1.69981,1.1547346,1.090174,3.2642574,3.4701598,2.5161352,2.0261695,2.0288775
1437,3.6733484,3.0379,1.7003188,1.1551442,1.090485,3.2639375,3.469814,2.5157924,2.0258324,2.0286417
1438,3.6750827,3.039199,1.7008388,1.1555567,1.0908006,3.2636204,3.4694698,2.5154536,2.0254982,2.0284107
1439,3.6768217,3.0404985,1.7013602,1.1559682,1.091125,3.2632985,3.4691184,2.51511,2.0251577,2.0281744
1440,3.6785648,3.0418007,1.7018814,1.156379,1.091454,3.2629752,3.4687629,2.5147636,2.024814,2.027935
1441,3.6803057,3.0431032,1.7024012,1.1567881,1.091782,3.2626476,3.4684033,2.514414,2.0244675,2.0276933
1442,3.6820474,3.0444057,1.7029209,1.1571968,1.0921096,3.262319,3.4680421,2.5140638,2.0241203,2.0274503
1443,3.6837893,3.0457084,1.7034404,1.1576056,1.0924374,3.261991,3.4676805,2.513714,2.023773,2.0272071
1444,3.6855307,3.047011,1.7039597,1.1580143,1.0927652,3.261663,3.4673202,2.5133638,2.0234256,2.0269644
1445,3.687272,3.0483139,1.7044797,1.1584232,1.093093,3.2613344,3.4669585,2.5130136,2.0230784,2.0267212
1446,3.6890137,3.0496163,1.7049985,1.1588321,1.0934209,3.2610064,3.4665978,2.512664,2.0227315,2.0264778
1447,3.6907554,3.0509186,1.7055182,1.1592408,1.0937487,3.2606788,3.4662356,2.5123134,2.0223842,2.0262353
1448,3.6924968,3.0522213,1.7060378,1.1596496,1.0940763,3.2603502,3.4658747,2.5119634,2.0220368,2.0259924
1449,3.6942375,3.053524,1.706557,1.1600583,1.0944041,3.2600222,3.4655135,2.5116134,2.0216894,2.0257494
1450,3.6959782,3.0548368,1.7070737,1.1604654,1.0947345,3.2596893,3.4651487,2.5112584,2.021339,2.0255067
1451,3.697719,3.0561514,1.7075906,1.160872,1.0950648,3.259356,3.4647827,2.5109034,2.0209875,2.0252643
